,Content ID,Reaction Type,Datetime,Content Type,Category,Sentiment,Score,,,Unique Category,Total Score,Reaction Type,Total Reactions,,Sentiment,Total Sentiment,,Datetime,
20192,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,12/2/2021 16:16,GIF,food,positive,70,,,3/2/2021 2:21,,,,17/8/20 8:15,1,,,26/10/20 16:31,26/10/20 16:31
20193,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,13/1/21 1:34,GIF,food,negative,10,,,3/2/2021 2:40,,,,17/8/20 7:47,1,,,26/10/20 16:37,26/10/20 16:37
20194,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,3/5/2021 0:06,GIF,food,neutral,35,,,3/2/2021 2:51,,,,17/8/20 7:39,1,,,26/10/20 16:57,26/10/20 16:57
20195,1dec5263-8a54-43fb-bfbe-a388d2919e74,love,5/4/2021 5:17,GIF,food,positive,65,,,3/2/2021 3:57,,,,17/8/20 6:57,1,,,26/10/20 17:07,26/10/20 17:07
20196,1dec5263-8a54-43fb-bfbe-a388d2919e74,cherish,9/4/2021 14:48,GIF,food,positive,70,,,3/2/2021 4:51,,,,17/8/20 6:31,1,,,26/10/20 17:27,26/10/20 17:27
20197,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,27/10/20 5:58,GIF,food,negative,5,,,3/2/2021 5:13,,,,17/8/20 5:42,1,,,26/10/20 18:02,26/10/20 18:02
20198,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,29/9/20 1:55,GIF,food,positive,70,,,3/2/2021 5:41,,,,17/8/20 5:11,1,,,26/10/20 18:11,26/10/20 18:11
20199,1dec5263-8a54-43fb-bfbe-a388d2919e74,like,4/3/2021 19:02,GIF,food,positive,50,,,3/2/2021 6:00,,,,17/8/20 5:10,1,,,26/10/20 18:14,26/10/20 18:14
20200,1dec5263-8a54-43fb-bfbe-a388d2919e74,want,11/3/2021 11:17,GIF,food,positive,70,,,3/2/2021 6:46,,,,17/8/20 4:49,1,,,26/10/20 18:29,26/10/20 18:29
20201,1dec5263-8a54-43fb-bfbe-a388d2919e74,peeking,26/10/20 8:47,GIF,food,neutral,35,,,3/2/2021 6:52,,,,17/8/20 4:42,1,,,26/10/20 18:31,26/10/20 18:31
20202,1dec5263-8a54-43fb-bfbe-a388d2919e74,hate,18/1/21 12:47,GIF,food,negative,5,,,3/2/2021 6:55,,,,17/8/20 4:16,1,,,26/10/20 18:37,26/10/20 18:37
20203,1dec5263-8a54-43fb-bfbe-a388d2919e74,dislike,3/10/2020 1:04,GIF,food,negative,10,,,3/2/2021 7:06,,,,17/8/20 4:08,1,,,26/10/20 18:46,26/10/20 18:46
20204,c75dfa33-cd71-486f-b4e1-f5e9133ae873,love,26/1/21 9:30,photo,veganism,positive,65,,,3/2/2021 7:07,,,,17/8/20 4:06,1,,,26/10/20 18:46,26/10/20 18:46
20205,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,1/12/2020 15:23,photo,veganism,positive,45,,,3/2/2021 7:13,,,,17/8/20 3:41,1,,,26/10/20 19:00,26/10/20 19:00
20206,c75dfa33-cd71-486f-b4e1-f5e9133ae873,cherish,30/6/20 5:55,photo,veganism,positive,70,,,3/2/2021 8:00,,,,17/8/20 3:37,1,,,26/10/20 19:37,26/10/20 19:37
20207,c75dfa33-cd71-486f-b4e1-f5e9133ae873,like,21/11/20 2:30,photo,veganism,positive,50,,,3/2/2021 8:07,,,,17/8/20 3:11,1,,,26/10/20 19:54,26/10/20 19:54
20208,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,11/10/2020 6:54,photo,veganism,positive,72,,,3/2/2021 8:20,,,,17/8/20 23:59,2,,,26/10/20 21:04,26/10/20 21:04
20209,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,11/10/2020 21:48,photo,veganism,negative,15,,,3/2/2021 8:49,,,,17/8/20 23:29,1,,,26/10/20 21:05,26/10/20 21:05
20210,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,31/12/20 21:23,photo,veganism,positive,45,,,3/2/2021 9:17,,,,17/8/20 23:09,1,,,26/10/20 21:17,26/10/20 21:17
20211,c75dfa33-cd71-486f-b4e1-f5e9133ae873,peeking,19/4/21 21:38,photo,veganism,neutral,35,,,3/2/2021 9:21,,,,17/8/20 22:16,2,,,26/10/20 21:19,26/10/20 21:19
20212,c75dfa33-cd71-486f-b4e1-f5e9133ae873,disgust,24/1/21 22:12,photo,veganism,negative,0,,,3/2/2021 9:37,,,,17/8/20 22:06,1,,,26/10/20 21:19,26/10/20 21:19
20213,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,3/12/2020 3:58,photo,veganism,negative,5,,,3/2/2021 9:45,,,,17/8/20 21:39,1,,,26/10/20 22:09,26/10/20 22:09
20214,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,4/9/2020 5:13,photo,veganism,positive,72,,,3/2/2021 10:14,,,,17/8/20 21:18,1,,,26/10/20 23:14,26/10/20 23:14
20215,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,29/9/20 21:02,photo,veganism,positive,70,,,3/2/2021 10:46,,,,17/8/20 21:09,1,,,26/10/20 3:01,26/10/20 3:01
20216,c75dfa33-cd71-486f-b4e1-f5e9133ae873,hate,23/7/20 16:01,photo,veganism,negative,5,,,3/2/2021 11:48,,,,17/8/20 21:00,1,,,26/10/20 3:19,26/10/20 3:19
20217,c75dfa33-cd71-486f-b4e1-f5e9133ae873,disgust,18/10/20 1:21,photo,veganism,negative,0,,,3/2/2021 12:40,,,,17/8/20 20:47,1,,,26/10/20 4:05,26/10/20 4:05
20218,c75dfa33-cd71-486f-b4e1-f5e9133ae873,super love,22/7/20 19:36,photo,veganism,positive,75,,,3/2/2021 12:44,,,,17/8/20 20:14,1,,,26/10/20 4:09,26/10/20 4:09
20219,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,12/1/2021 23:45,photo,veganism,positive,72,,,3/2/2021 12:45,,,,17/8/20 20:07,1,,,26/10/20 4:53,26/10/20 4:53
20220,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,28/8/20 18:14,photo,veganism,negative,15,,,3/2/2021 13:50,,,,17/8/20 2:55,1,,,26/10/20 4:55,26/10/20 4:55
20221,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,4/12/2020 3:03,photo,veganism,positive,70,,,3/2/2021 13:52,,,,17/8/20 2:39,1,,,26/10/20 5:19,26/10/20 5:19
20222,c75dfa33-cd71-486f-b4e1-f5e9133ae873,intrigued,12/5/2021 5:35,photo,veganism,positive,45,,,3/2/2021 14:17,,,,17/8/20 2:25,1,,,26/10/20 5:27,26/10/20 5:27
20223,c75dfa33-cd71-486f-b4e1-f5e9133ae873,love,23/3/21 19:10,photo,veganism,positive,65,,,3/2/2021 15:06,,,,17/8/20 2:09,1,,,26/10/20 5:33,26/10/20 5:33
20224,c75dfa33-cd71-486f-b4e1-f5e9133ae873,want,4/4/2021 13:25,photo,veganism,positive,70,,,3/2/2021 15:43,,,,17/8/20 2:07,1,,,26/10/20 5:47,26/10/20 5:47
20225,c75dfa33-cd71-486f-b4e1-f5e9133ae873,indifferent,20/7/20 15:35,photo,veganism,neutral,20,,,3/2/2021 15:52,,,,17/8/20 19:44,1,,,26/10/20 6:32,26/10/20 6:32
20226,c75dfa33-cd71-486f-b4e1-f5e9133ae873,adore,15/7/20 9:49,photo,veganism,positive,72,,,3/2/2021 16:00,,,,17/8/20 19:29,1,,,26/10/20 7:09,26/10/20 7:09
20227,c75dfa33-cd71-486f-b4e1-f5e9133ae873,scared,31/12/20 1:45,photo,veganism,negative,15,,,3/2/2021 16:27,,,,17/8/20 18:52,1,,,26/10/20 7:44,26/10/20 7:44
20228,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,heart,4/8/2020 7:01,GIF,veganism,positive,60,,,3/2/2021 16:28,,,,17/8/20 18:48,2,,,26/10/20 8:21,26/10/20 8:21
20229,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,1/7/2020 20:28,GIF,veganism,positive,75,,,3/2/2021 16:47,,,,17/8/20 18:45,1,,,26/10/20 8:42,26/10/20 8:42
20230,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,14/10/20 2:01,GIF,veganism,negative,12,,,3/2/2021 16:54,,,,17/8/20 18:32,1,,,26/10/20 8:47,26/10/20 8:47
20231,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,indifferent,25/9/20 7:25,GIF,veganism,neutral,20,,,3/2/2021 17:01,,,,17/8/20 18:17,1,,,26/10/20 8:59,26/10/20 8:59
20232,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,27/8/20 6:59,GIF,veganism,negative,12,,,3/2/2021 17:21,,,,17/8/20 17:27,1,,,26/10/20 9:03,26/10/20 9:03
20233,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,like,9/4/2021 5:16,GIF,veganism,positive,50,,,3/2/2021 17:30,,,,17/8/20 17:26,1,,,26/10/20 9:09,26/10/20 9:09
20234,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,love,28/9/20 4:54,GIF,veganism,positive,65,,,3/2/2021 17:39,,,,17/8/20 17:08,1,,,26/10/20 9:17,26/10/20 9:17
20235,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,like,18/2/21 22:09,GIF,veganism,positive,50,,,3/2/2021 18:09,,,,17/8/20 16:53,1,,,26/10/20 9:21,26/10/20 9:21
20236,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,15/10/20 18:16,GIF,veganism,neutral,35,,,3/2/2021 18:11,,,,17/8/20 16:41,1,,,26/11/20 0:06,26/11/20 0:06
20237,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,7/10/2020 23:39,GIF,veganism,positive,45,,,3/2/2021 18:41,,,,17/8/20 15:57,2,,,26/11/20 1:10,26/11/20 1:10
20238,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,22/2/21 3:06,GIF,veganism,positive,30,,,3/2/2021 19:13,,,,17/8/20 15:44,1,,,26/11/20 1:32,26/11/20 1:32
20239,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,adore,23/6/20 23:33,GIF,veganism,positive,72,,,3/2/2021 19:14,,,,17/8/20 15:36,1,,,26/11/20 10:43,26/11/20 10:43
20240,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,13/12/20 0:33,GIF,veganism,neutral,35,,,3/2/2021 20:31,,,,17/8/20 15:27,1,,,26/11/20 11:09,26/11/20 11:09
20241,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,9/6/2021 19:25,GIF,veganism,positive,75,,,3/2/2021 21:22,,,,17/8/20 15:23,1,,,26/11/20 11:30,26/11/20 11:30
20242,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,indifferent,27/6/20 19:19,GIF,veganism,neutral,20,,,3/2/2021 21:33,,,,17/8/20 15:09,1,,,26/11/20 11:39,26/11/20 11:39
20243,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,adore,5/2/2021 11:16,GIF,veganism,positive,72,,,3/2/2021 21:46,,,,17/8/20 14:51,1,,,26/11/20 12:00,26/11/20 12:00
20244,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,disgust,22/3/21 13:55,GIF,veganism,negative,0,,,3/2/2021 21:47,,,,17/8/20 14:38,1,,,26/11/20 13:04,26/11/20 13:04
20245,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,24/1/21 16:52,GIF,veganism,positive,30,,,3/2/2021 22:00,,,,17/8/20 14:37,1,,,26/11/20 13:42,26/11/20 13:42
20246,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,heart,12/3/2021 23:11,GIF,veganism,positive,60,,,3/2/2021 23:04,,,,17/8/20 14:29,1,,,26/11/20 13:43,26/11/20 13:43
20247,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,scared,21/3/21 15:25,GIF,veganism,negative,15,,,3/2/2021 23:08,,,,17/8/20 13:56,1,,,26/11/20 14:04,26/11/20 14:04
20248,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,20/8/20 14:51,GIF,veganism,negative,5,,,3/2/2021 23:19,,,,17/8/20 13:01,1,,,26/11/20 15:12,26/11/20 15:12
20249,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,3/12/2020 4:41,GIF,veganism,negative,12,,,3/2/2021 23:56,,,,17/8/20 12:35,1,,,26/11/20 15:28,26/11/20 15:28
20250,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,disgust,27/3/21 12:37,GIF,veganism,negative,0,,,3/3/2021 0:04,,,,17/8/20 12:27,1,,,26/11/20 15:38,26/11/20 15:38
20251,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,11/3/2021 13:48,GIF,veganism,positive,70,,,3/3/2021 0:12,,,,17/8/20 12:25,1,,,26/11/20 15:38,26/11/20 15:38
20252,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,peeking,26/3/21 20:05,GIF,veganism,neutral,35,,,3/3/2021 0:14,,,,17/8/20 12:14,1,,,26/11/20 15:47,26/11/20 15:47
20253,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,worried,27/6/20 16:54,GIF,veganism,negative,12,,,3/3/2021 1:28,,,,17/8/20 12:11,1,,,26/11/20 16:00,26/11/20 16:00
20254,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,11/3/2021 0:47,GIF,veganism,positive,75,,,3/3/2021 1:45,,,,17/8/20 11:40,1,,,26/11/20 16:05,26/11/20 16:05
20255,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,13/2/21 11:49,GIF,veganism,negative,5,,,3/3/2021 1:47,,,,17/8/20 11:35,1,,,26/11/20 16:16,26/11/20 16:16
20256,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,super love,18/3/21 13:21,GIF,veganism,positive,75,,,3/3/2021 2:06,,,,17/8/20 11:18,1,,,26/11/20 16:54,26/11/20 16:54
20257,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,22/6/20 21:24,GIF,veganism,positive,30,,,3/3/2021 2:30,,,,17/8/20 11:17,1,,,26/11/20 16:58,26/11/20 16:58
20258,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,20/7/20 5:45,GIF,veganism,positive,30,,,3/3/2021 2:51,,,,17/8/20 11:03,1,,,26/11/20 17:35,26/11/20 17:35
20259,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,9/2/2021 16:08,GIF,veganism,negative,10,,,3/3/2021 3:06,,,,17/8/20 10:28,1,,,26/11/20 18:02,26/11/20 18:02
20260,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,30/5/21 21:28,GIF,veganism,positive,45,,,3/3/2021 3:22,,,,17/8/20 10:25,1,,,26/11/20 18:09,26/11/20 18:09
20261,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,24/2/21 11:03,GIF,veganism,positive,45,,,3/3/2021 3:33,,,,17/8/20 10:22,1,,,26/11/20 18:30,26/11/20 18:30
20262,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,16/12/20 0:23,GIF,veganism,positive,30,,,3/3/2021 3:35,,,,17/8/20 10:20,1,,,26/11/20 18:31,26/11/20 18:31
20263,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,hate,19/7/20 17:18,GIF,veganism,negative,5,,,3/3/2021 4:37,,,,17/8/20 10:08,1,,,26/11/20 18:34,26/11/20 18:34
20264,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,intrigued,10/2/2021 14:16,GIF,veganism,positive,45,,,3/3/2021 5:16,,,,17/8/20 10:07,1,,,26/11/20 18:36,26/11/20 18:36
20265,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,14/3/21 16:05,GIF,veganism,negative,10,,,3/3/2021 5:45,,,,17/8/20 1:53,1,,,26/11/20 18:37,26/11/20 18:37
20266,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,interested,30/3/21 14:02,GIF,veganism,positive,30,,,3/3/2021 6:06,,,,17/8/20 1:46,1,,,26/11/20 19:07,26/11/20 19:07
20267,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,dislike,2/6/2021 2:18,GIF,veganism,negative,10,,,3/3/2021 6:13,,,,17/8/20 1:12,1,,,26/11/20 19:37,26/11/20 19:37
20268,0f1cb5c0-ac2a-4c8a-9fb9-115d60493247,want,17/6/21 5:15,GIF,veganism,positive,70,,,3/3/2021 6:24,,,,17/8/20 1:01,1,,,26/11/20 19:52,26/11/20 19:52
20269,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,26/12/20 9:23,photo,science,neutral,35,,,3/3/2021 7:22,,,,17/8/20 0:52,1,,,26/11/20 19:56,26/11/20 19:56
20270,40727608-362e-4e10-970f-2b5a5f8c37c1,interested,12/10/2020 8:07,photo,science,positive,30,,,3/3/2021 7:39,,,,17/8/20 0:11,1,,,26/11/20 2:13,26/11/20 2:13
20271,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,4/3/2021 2:13,photo,science,neutral,20,,,3/3/2021 8:17,,,,17/7/20 9:50,1,,,26/11/20 2:25,26/11/20 2:25
20272,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,3/10/2020 10:35,photo,science,neutral,20,,,3/3/2021 8:22,,,,17/7/20 9:38,1,,,26/11/20 2:26,26/11/20 2:26
20273,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,6/7/2020 11:36,photo,science,positive,70,,,3/3/2021 8:38,,,,17/7/20 9:22,1,,,26/11/20 2:39,26/11/20 2:39
20274,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,25/6/20 14:29,photo,science,negative,15,,,3/3/2021 8:50,,,,17/7/20 9:10,1,,,26/11/20 2:51,26/11/20 2:51
20275,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,7/7/2020 23:23,photo,science,negative,0,,,3/3/2021 10:41,,,,17/7/20 8:55,1,,,26/11/20 20:05,26/11/20 20:05
20276,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,1/10/2020 20:05,photo,science,positive,60,,,3/3/2021 11:50,,,,17/7/20 8:25,1,,,26/11/20 20:31,26/11/20 20:31
20277,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,31/12/20 13:56,photo,science,neutral,35,,,3/3/2021 12:03,,,,17/7/20 8:21,1,,,26/11/20 21:03,26/11/20 21:03
20278,40727608-362e-4e10-970f-2b5a5f8c37c1,intrigued,8/5/2021 9:59,photo,science,positive,45,,,3/3/2021 12:25,,,,17/7/20 8:02,1,,,26/11/20 21:06,26/11/20 21:06
20279,40727608-362e-4e10-970f-2b5a5f8c37c1,disgust,31/12/20 18:49,photo,science,negative,0,,,3/3/2021 12:43,,,,17/7/20 7:24,1,,,26/11/20 21:33,26/11/20 21:33
20280,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,14/4/21 19:57,photo,science,negative,15,,,3/3/2021 12:59,,,,17/7/20 6:53,1,,,26/11/20 23:15,26/11/20 23:15
20281,40727608-362e-4e10-970f-2b5a5f8c37c1,love,2/4/2021 15:40,photo,science,positive,65,,,3/3/2021 13:10,,,,17/7/20 6:40,1,,,26/11/20 23:19,26/11/20 23:19
20282,40727608-362e-4e10-970f-2b5a5f8c37c1,cherish,8/7/2020 13:21,photo,science,positive,70,,,3/3/2021 14:16,,,,17/7/20 6:36,1,,,26/11/20 23:31,26/11/20 23:31
20283,40727608-362e-4e10-970f-2b5a5f8c37c1,peeking,14/4/21 16:32,photo,science,neutral,35,,,3/3/2021 15:08,,,,17/7/20 6:20,1,,,26/11/20 23:38,26/11/20 23:38
20284,40727608-362e-4e10-970f-2b5a5f8c37c1,want,28/4/21 8:18,photo,science,positive,70,,,3/3/2021 15:14,,,,17/7/20 6:19,1,,,26/11/20 23:50,26/11/20 23:50
20285,40727608-362e-4e10-970f-2b5a5f8c37c1,scared,23/8/20 1:21,photo,science,negative,15,,,3/3/2021 15:23,,,,17/7/20 5:48,1,,,26/11/20 3:20,26/11/20 3:20
20286,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,30/7/20 0:19,photo,science,positive,75,,,3/3/2021 16:45,,,,17/7/20 5:43,1,,,26/11/20 3:24,26/11/20 3:24
20287,40727608-362e-4e10-970f-2b5a5f8c37c1,indifferent,6/5/2021 4:07,photo,science,neutral,20,,,3/3/2021 17:12,,,,17/7/20 5:35,1,,,26/11/20 3:30,26/11/20 3:30
20288,40727608-362e-4e10-970f-2b5a5f8c37c1,want,20/11/20 6:44,photo,science,positive,70,,,3/3/2021 17:13,,,,17/7/20 5:25,1,,,26/11/20 3:42,26/11/20 3:42
20289,40727608-362e-4e10-970f-2b5a5f8c37c1,adore,15/12/20 17:11,photo,science,positive,72,,,3/3/2021 17:22,,,,17/7/20 5:14,1,,,26/11/20 3:55,26/11/20 3:55
20290,40727608-362e-4e10-970f-2b5a5f8c37c1,want,13/12/20 2:03,photo,science,positive,70,,,3/3/2021 17:50,,,,17/7/20 4:58,1,,,26/11/20 4:41,26/11/20 4:41
20291,40727608-362e-4e10-970f-2b5a5f8c37c1,worried,6/11/2020 23:15,photo,science,negative,12,,,3/3/2021 18:12,,,,17/7/20 3:23,1,,,26/11/20 4:43,26/11/20 4:43
20292,40727608-362e-4e10-970f-2b5a5f8c37c1,heart,5/2/2021 4:07,photo,science,positive,60,,,3/3/2021 18:27,,,,17/7/20 3:17,1,,,26/11/20 4:55,26/11/20 4:55
20293,40727608-362e-4e10-970f-2b5a5f8c37c1,super love,15/1/21 14:52,photo,science,positive,75,,,3/3/2021 18:40,,,,17/7/20 23:41,1,,,26/11/20 4:56,26/11/20 4:56
20294,09f2e925-5086-42ad-8160-e763396a36ca,interested,26/4/21 8:56,audio,dogs,positive,30,,,3/3/2021 18:58,,,,17/7/20 23:40,1,,,26/11/20 5:02,26/11/20 5:02
20295,09f2e925-5086-42ad-8160-e763396a36ca,dislike,5/4/2021 5:05,audio,dogs,negative,10,,,3/3/2021 19:00,,,,17/7/20 23:08,1,,,26/11/20 5:05,26/11/20 5:05
20296,09f2e925-5086-42ad-8160-e763396a36ca,hate,5/1/2021 10:49,audio,dogs,negative,5,,,3/3/2021 20:00,,,,17/7/20 22:41,1,,,26/11/20 5:17,26/11/20 5:17
20297,09f2e925-5086-42ad-8160-e763396a36ca,love,9/10/2020 7:03,audio,dogs,positive,65,,,3/3/2021 20:09,,,,17/7/20 22:08,1,,,26/11/20 6:17,26/11/20 6:17
20298,09f2e925-5086-42ad-8160-e763396a36ca,interested,6/6/2021 9:43,audio,dogs,positive,30,,,3/3/2021 20:36,,,,17/7/20 21:40,1,,,26/11/20 6:24,26/11/20 6:24
20299,09f2e925-5086-42ad-8160-e763396a36ca,peeking,4/11/2020 20:21,audio,dogs,neutral,35,,,3/3/2021 21:10,,,,17/7/20 2:29,1,,,26/11/20 6:49,26/11/20 6:49
20300,09f2e925-5086-42ad-8160-e763396a36ca,heart,16/1/21 22:00,audio,dogs,positive,60,,,3/3/2021 21:41,,,,17/7/20 2:12,1,,,26/11/20 6:54,26/11/20 6:54
20301,09f2e925-5086-42ad-8160-e763396a36ca,love,13/2/21 15:46,audio,dogs,positive,65,,,3/3/2021 21:49,,,,17/7/20 19:30,1,,,26/11/20 8:32,26/11/20 8:32
20302,09f2e925-5086-42ad-8160-e763396a36ca,scared,4/6/2021 14:40,audio,dogs,negative,15,,,3/3/2021 22:19,,,,17/7/20 19:15,1,,,26/11/20 8:36,26/11/20 8:36
20303,09f2e925-5086-42ad-8160-e763396a36ca,intrigued,16/5/21 12:36,audio,dogs,positive,45,,,3/3/2021 22:24,,,,17/7/20 18:55,1,,,26/11/20 8:37,26/11/20 8:37
20304,09f2e925-5086-42ad-8160-e763396a36ca,super love,28/12/20 8:20,audio,dogs,positive,75,,,3/3/2021 22:33,,,,17/7/20 18:37,1,,,26/11/20 9:01,26/11/20 9:01
20305,09f2e925-5086-42ad-8160-e763396a36ca,interested,6/3/2021 14:41,audio,dogs,positive,30,,,3/3/2021 22:56,,,,17/7/20 18:29,1,,,26/11/20 9:11,26/11/20 9:11
20306,09f2e925-5086-42ad-8160-e763396a36ca,peeking,4/3/2021 17:33,audio,dogs,neutral,35,,,3/3/2021 23:53,,,,17/7/20 17:38,1,,,26/11/20 9:12,26/11/20 9:12
20307,09f2e925-5086-42ad-8160-e763396a36ca,love,1/5/2021 4:56,audio,dogs,positive,65,,,3/3/2021 23:54,,,,17/7/20 17:30,1,,,26/11/20 9:49,26/11/20 9:49
20308,09f2e925-5086-42ad-8160-e763396a36ca,peeking,2/9/2020 3:42,audio,dogs,neutral,35,,,3/4/2021 0:59,,,,17/7/20 17:22,1,,,26/12/20 0:08,26/12/20 0:08
20309,09f2e925-5086-42ad-8160-e763396a36ca,disgust,11/11/2020 2:22,audio,dogs,negative,0,,,3/4/2021 2:34,,,,17/7/20 17:08,1,,,26/12/20 0:40,26/12/20 0:40
20310,09f2e925-5086-42ad-8160-e763396a36ca,worried,15/8/20 9:00,audio,dogs,negative,12,,,3/4/2021 3:00,,,,17/7/20 16:53,1,,,26/12/20 1:50,26/12/20 1:50
20311,09f2e925-5086-42ad-8160-e763396a36ca,disgust,28/6/20 10:52,audio,dogs,negative,0,,,3/4/2021 3:21,,,,17/7/20 16:27,1,,,26/12/20 10:18,26/12/20 10:18
20312,09f2e925-5086-42ad-8160-e763396a36ca,like,8/3/2021 10:06,audio,dogs,positive,50,,,3/4/2021 3:29,,,,17/7/20 16:20,1,,,26/12/20 10:33,26/12/20 10:33
20313,09f2e925-5086-42ad-8160-e763396a36ca,dislike,6/1/2021 16:06,audio,dogs,negative,10,,,3/4/2021 3:37,,,,17/7/20 16:18,1,,,26/12/20 10:39,26/12/20 10:39
20314,09f2e925-5086-42ad-8160-e763396a36ca,adore,5/9/2020 5:03,audio,dogs,positive,72,,,3/4/2021 3:49,,,,17/7/20 15:11,1,,,26/12/20 10:57,26/12/20 10:57
20315,09f2e925-5086-42ad-8160-e763396a36ca,cherish,23/3/21 15:43,audio,dogs,positive,70,,,3/4/2021 5:44,,,,17/7/20 14:36,1,,,26/12/20 11:34,26/12/20 11:34
20316,09f2e925-5086-42ad-8160-e763396a36ca,want,20/3/21 8:19,audio,dogs,positive,70,,,3/4/2021 6:36,,,,17/7/20 13:59,1,,,26/12/20 11:40,26/12/20 11:40
20317,09f2e925-5086-42ad-8160-e763396a36ca,worried,14/10/20 22:50,audio,dogs,negative,12,,,3/4/2021 6:42,,,,17/7/20 13:51,1,,,26/12/20 11:41,26/12/20 11:41
20318,09f2e925-5086-42ad-8160-e763396a36ca,worried,28/12/20 5:09,audio,dogs,negative,12,,,3/4/2021 7:02,,,,17/7/20 13:25,1,,,26/12/20 11:45,26/12/20 11:45
20319,09f2e925-5086-42ad-8160-e763396a36ca,indifferent,6/9/2020 9:19,audio,dogs,neutral,20,,,3/4/2021 7:11,,,,17/7/20 12:31,1,,,26/12/20 11:50,26/12/20 11:50
20320,09f2e925-5086-42ad-8160-e763396a36ca,scared,5/3/2021 9:58,audio,dogs,negative,15,,,3/4/2021 7:14,,,,17/7/20 12:22,1,,,26/12/20 12:23,26/12/20 12:23
20321,09f2e925-5086-42ad-8160-e763396a36ca,disgust,27/11/20 7:46,audio,dogs,negative,0,,,3/4/2021 7:20,,,,17/7/20 12:17,1,,,26/12/20 12:48,26/12/20 12:48
20322,09f2e925-5086-42ad-8160-e763396a36ca,love,24/12/20 11:15,audio,dogs,positive,65,,,3/4/2021 7:30,,,,17/7/20 12:01,1,,,26/12/20 12:51,26/12/20 12:51
